Timestamp,SourceIP,DestURL,Action,ThreatCategory,BytesSent,BytesReceived,UserAgent,SourceUser,AppName
2026-01-28T18:14:47.792Z,41.42.17.91,https://update-win32.com/path/to/resource,Block,None,4287,7467,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,General Browsing
2026-01-28T18:16:39.792Z,172.48.103.51,https://unknown-host.xy/path/to/resource,Block,Malware,3606,27237,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Zoom
2026-01-28T18:18:41.792Z,94.185.90.31,https://facebook.com/path/to/resource,Allow,None,854,13623,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,General Browsing
2026-01-28T18:19:37.792Z,134.158.99.86,https://google.com/path/to/resource,Block,Phishing,4258,35503,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Zoom
2026-01-28T18:19:42.792Z,22.45.231.46,https://github.com/path/to/resource,Block,Botnet,397,18143,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Slack
2026-01-28T18:19:52.792Z,24.246.63.205,https://update-win32.com/path/to/resource,Block,C2 Server,1507,3057,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,General Browsing
2026-01-28T18:20:03.792Z,24.128.71.173,https://facebook.com/path/to/resource,Allow,None,3910,25737,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,General Browsing
2026-01-28T18:23:27.792Z,103.58.230.70,https://github.com/path/to/resource,Allow,None,3796,24969,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,Dropbox
2026-01-28T18:23:29.792Z,89.187.85.81,https://google.com/path/to/resource,Block,Spyware,3591,40889,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,General Browsing
2026-01-28T18:23:40.792Z,150.137.98.106,https://facebook.com/path/to/resource,Block,None,222,4585,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,General Browsing
2026-01-28T18:26:00.792Z,164.34.113.148,https://facebook.com/path/to/resource,Block,Malware,2081,27850,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Dropbox
2026-01-28T18:26:21.792Z,65.158.11.101,https://github.com/path/to/resource,Block,Botnet,2870,31026,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Salesforce
2026-01-28T18:29:04.792Z,103.242.157.199,https://google.com/path/to/resource,Block,Malware,2910,18419,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Salesforce
2026-01-28T18:31:02.793Z,94.92.146.70,https://github.com/path/to/resource,Block,Ransomware,289,33240,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Salesforce
2026-01-28T18:32:25.792Z,132.62.52.190,https://update-win32.com/path/to/resource,Block,None,4972,30803,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Zoom
2026-01-28T18:32:42.792Z,40.214.251.222,https://unknown-host.xy/path/to/resource,Block,Phishing,4955,24232,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Google Drive
2026-01-28T18:34:58.792Z,145.234.190.253,https://salesforce.com/path/to/resource,Block,None,1278,43104,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,Slack
2026-01-28T18:35:22.792Z,85.32.186.185,https://update-win32.com/path/to/resource,Allow,None,4025,23163,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Dropbox
2026-01-28T18:36:54.792Z,72.193.203.185,https://update-win32.com/path/to/resource,Block,Botnet,3989,32967,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Slack
2026-01-28T18:37:57.793Z,188.186.247.124,https://onion.router/hidden,Allow,None,4647,3179,"Mozilla/5.0 (rv:109.0)",m.chen@tenex.com,Tor Browser
2026-01-28T18:39:42.792Z,184.31.9.192,https://google.com/path/to/resource,Block,Malware,1899,28800,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Google Drive
2026-01-28T18:39:48.793Z,67.7.181.43,https://github.com/path/to/resource,Allow,None,818,22813,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Dropbox
2026-01-28T18:41:26.792Z,15.211.49.227,https://update-win32.com/path/to/resource,Block,Cryptomining,700,40858,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Slack
2026-01-28T18:45:05.792Z,135.59.147.241,https://google.com/path/to/resource,Block,C2 Server,2608,13448,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Google Drive
2026-01-28T18:45:20.792Z,84.178.213.168,https://github.com/path/to/resource,Allow,None,3223,5881,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Slack
2026-01-28T18:45:35.792Z,152.104.234.218,https://salesforce.com/path/to/resource,Allow,None,1442,13432,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Slack
2026-01-28T18:49:33.792Z,45.115.112.56,https://facebook.com/path/to/resource,Allow,None,1302,17423,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Slack
2026-01-28T18:49:55.792Z,64.231.186.158,https://google.com/path/to/resource,Block,None,2518,10506,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Google Drive
2026-01-28T18:51:29.792Z,130.104.17.3,https://update-win32.com/path/to/resource,Allow,None,2640,43802,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Dropbox
2026-01-28T18:57:47.793Z,50.56.198.27,https://facebook.com/path/to/resource,Allow,None,1539,14787,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Google Drive
2026-01-28T18:58:01.792Z,74.127.184.203,https://google.com/path/to/resource,Allow,None,865,25834,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,General Browsing
2026-01-28T18:58:12.792Z,160.202.149.184,https://google.com/path/to/resource,Allow,None,3493,47336,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,General Browsing
2026-01-28T19:02:19.792Z,109.248.101.134,https://unknown-host.xy/path/to/resource,Block,C2 Server,2546,31314,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,GitHub
2026-01-28T19:02:48.792Z,113.56.80.31,https://facebook.com/path/to/resource,Allow,None,1241,5295,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,General Browsing
2026-01-28T19:03:14.792Z,35.75.67.254,https://facebook.com/path/to/resource,Block,Botnet,2335,24589,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,GitHub
2026-01-28T19:04:24.792Z,31.246.38.37,https://unknown-host.xy/path/to/resource,Allow,None,759,18717,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,General Browsing
2026-01-28T19:04:56.792Z,111.170.163.136,https://github.com/path/to/resource,Block,Phishing,3706,13624,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,Dropbox
2026-01-28T19:08:44.792Z,102.119.94.215,https://salesforce.com/path/to/resource,Allow,None,2509,44586,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Slack
2026-01-28T19:10:48.792Z,60.73.170.135,https://google.com/path/to/resource,Block,Botnet,1100,20320,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,Dropbox
2026-01-28T19:11:41.793Z,108.4.230.40,https://onion.router/hidden,Allow,None,2888,4765,"Mozilla/5.0 (rv:109.0)",m.chen@tenex.com,Tor Browser
2026-01-28T19:11:49.793Z,61.82.95.129,https://salesforce.com/path/to/resource,Allow,None,3534,6153,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,Dropbox
2026-01-28T19:12:07.792Z,183.246.71.91,https://salesforce.com/path/to/resource,Allow,None,2868,26364,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Dropbox
2026-01-28T19:16:03.792Z,30.173.200.176,https://google.com/path/to/resource,Allow,None,1089,13320,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Google Drive
2026-01-28T19:17:44.792Z,151.251.12.40,https://facebook.com/path/to/resource,Block,Botnet,4727,25978,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Zoom
2026-01-28T19:19:31.793Z,34.65.232.73,https://facebook.com/path/to/resource,Block,Ransomware,791,17605,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Zoom
2026-01-28T19:23:18.792Z,97.161.129.195,https://facebook.com/path/to/resource,Block,Phishing,105,19079,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,GitHub
2026-01-28T19:24:34.792Z,105.254.164.70,https://unknown-host.xy/path/to/resource,Allow,None,3882,7656,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Slack
2026-01-28T19:26:15.792Z,80.79.142.62,https://github.com/path/to/resource,Allow,None,3381,15378,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,GitHub
2026-01-28T19:27:57.792Z,186.52.34.89,https://google.com/path/to/resource,Allow,None,2879,31313,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Slack
2026-01-28T19:29:58.792Z,118.46.234.1,https://facebook.com/path/to/resource,Block,Ransomware,1201,30245,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Zoom
2026-01-28T19:30:57.792Z,65.77.226.13,https://github.com/path/to/resource,Block,Ransomware,3529,17688,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Salesforce
2026-01-28T19:31:54.792Z,175.191.155.83,https://github.com/path/to/resource,Block,Spyware,3426,48119,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Slack
2026-01-28T19:32:29.792Z,64.218.188.194,https://github.com/path/to/resource,Block,C2 Server,4795,11550,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Dropbox
2026-01-28T19:32:55.792Z,165.28.132.238,https://update-win32.com/path/to/resource,Block,None,3744,32274,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Salesforce
2026-01-28T19:34:04.792Z,53.43.3.22,https://google.com/path/to/resource,Block,Botnet,1563,13496,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Slack
2026-01-28T19:36:33.792Z,77.149.98.103,https://update-win32.com/path/to/resource,Block,C2 Server,1703,15383,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Dropbox
2026-01-28T19:36:55.792Z,78.237.106.222,https://google.com/path/to/resource,Allow,None,4122,18670,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Google Drive
2026-01-28T19:38:22.792Z,63.10.245.192,https://salesforce.com/path/to/resource,Allow,None,873,18054,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,GitHub
2026-01-28T19:39:17.793Z,136.68.101.121,https://onion.router/hidden,Allow,None,3357,2965,"Mozilla/5.0 (rv:109.0)",m.chen@tenex.com,Tor Browser
2026-01-28T19:40:18.792Z,52.11.64.151,https://salesforce.com/path/to/resource,Block,Botnet,2621,27487,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Google Drive
2026-01-28T19:43:10.792Z,91.230.78.24,https://unknown-host.xy/path/to/resource,Block,Ransomware,819,19425,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Zoom
2026-01-28T19:44:08.792Z,80.213.94.78,https://google.com/path/to/resource,Allow,None,542,38653,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,Salesforce
2026-01-28T19:45:47.793Z,141.6.86.7,http://update-win32.com/payload.exe,Block,Malware,438,0,"Mozilla/5.0 (Windows NT 10.0)",intern_01@tenex.com,General Browsing
2026-01-28T19:46:42.792Z,26.187.29.53,https://github.com/path/to/resource,Allow,None,4867,1595,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Salesforce
2026-01-28T19:47:58.792Z,145.85.225.63,https://facebook.com/path/to/resource,Allow,None,3456,22386,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Google Drive
2026-01-28T19:48:42.792Z,134.199.78.128,https://salesforce.com/path/to/resource,Allow,None,4855,13433,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Zoom
2026-01-28T19:51:39.793Z,117.200.20.60,https://unknown-host.xy/path/to/resource,Block,None,2217,17876,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Zoom
2026-01-28T19:52:36.792Z,129.70.43.243,https://google.com/path/to/resource,Allow,None,979,47684,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,General Browsing
2026-01-28T19:52:55.792Z,155.59.70.7,https://salesforce.com/path/to/resource,Block,C2 Server,871,1060,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,General Browsing
2026-01-28T19:55:49.792Z,41.78.59.104,https://google.com/path/to/resource,Block,None,694,33363,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Zoom
2026-01-28T19:57:02.792Z,163.74.77.211,https://update-win32.com/path/to/resource,Block,Ransomware,1244,14334,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Salesforce
2026-01-28T19:58:28.792Z,101.40.160.168,https://salesforce.com/path/to/resource,Allow,None,2171,35957,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Google Drive
2026-01-28T19:59:43.792Z,54.121.82.110,https://salesforce.com/path/to/resource,Allow,None,2062,21888,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Slack
2026-01-28T20:00:38.792Z,188.80.175.20,https://google.com/path/to/resource,Allow,None,3574,35418,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Google Drive
2026-01-28T20:02:15.792Z,63.31.2.13,https://google.com/path/to/resource,Block,Malware,1966,12527,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Google Drive
2026-01-28T20:03:24.792Z,136.235.31.243,https://unknown-host.xy/path/to/resource,Allow,None,924,29666,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,General Browsing
2026-01-28T20:06:13.792Z,58.144.23.92,https://update-win32.com/path/to/resource,Block,Malware,4106,2424,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Zoom
2026-01-28T20:06:55.792Z,147.126.253.133,https://salesforce.com/path/to/resource,Block,Malware,988,6393,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Zoom
2026-01-28T20:07:28.792Z,60.111.8.175,https://github.com/path/to/resource,Block,Botnet,4396,21280,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,Zoom
2026-01-28T20:09:45.792Z,43.26.181.40,https://salesforce.com/path/to/resource,Block,Botnet,996,17662,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,GitHub
2026-01-28T20:11:55.793Z,75.170.202.196,https://update-win32.com/path/to/resource,Block,C2 Server,1446,41499,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Google Drive
2026-01-28T20:13:23.792Z,41.254.163.76,https://salesforce.com/path/to/resource,Allow,None,3696,39090,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Slack
2026-01-28T20:13:29.792Z,91.68.192.80,https://update-win32.com/path/to/resource,Block,C2 Server,4394,11559,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,GitHub
2026-01-28T20:15:12.792Z,131.124.56.203,https://facebook.com/path/to/resource,Allow,None,1403,9176,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Dropbox
2026-01-28T20:15:41.793Z,163.177.48.151,https://update-win32.com/path/to/resource,Allow,None,3368,48271,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Slack
2026-01-28T20:17:21.792Z,182.79.207.143,https://update-win32.com/path/to/resource,Allow,None,476,20845,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,GitHub
2026-01-28T20:17:37.792Z,114.137.148.170,https://google.com/path/to/resource,Block,Phishing,4516,17453,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,General Browsing
2026-01-28T20:19:44.792Z,60.152.23.121,https://facebook.com/path/to/resource,Block,Spyware,1229,37114,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,GitHub
2026-01-28T20:19:47.792Z,82.85.133.33,https://github.com/path/to/resource,Block,C2 Server,1215,43672,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Google Drive
2026-01-28T20:20:36.792Z,12.156.54.4,https://github.com/path/to/resource,Block,Ransomware,4419,8885,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,General Browsing
2026-01-28T20:20:56.792Z,158.248.100.111,https://update-win32.com/path/to/resource,Allow,None,3204,39975,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Dropbox
2026-01-28T20:22:47.792Z,192.141.2.194,https://salesforce.com/path/to/resource,Allow,None,2105,30011,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,Salesforce
2026-01-28T20:24:36.792Z,137.142.207.97,https://salesforce.com/path/to/resource,Allow,None,1537,34370,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Zoom
2026-01-28T20:24:45.792Z,175.0.124.248,https://google.com/path/to/resource,Block,C2 Server,910,2531,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,General Browsing
2026-01-28T20:25:04.793Z,138.166.121.71,https://update-win32.com/path/to/resource,Allow,None,4505,35746,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Zoom
2026-01-28T20:26:23.792Z,83.201.220.20,https://facebook.com/path/to/resource,Allow,None,4777,7707,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,GitHub
2026-01-28T20:30:14.792Z,153.252.151.176,https://google.com/path/to/resource,Block,C2 Server,4882,5801,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Google Drive
2026-01-28T20:31:40.793Z,51.171.205.24,https://facebook.com/path/to/resource,Allow,None,2464,13330,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,General Browsing
2026-01-28T20:33:45.792Z,98.20.225.194,https://unknown-host.xy/path/to/resource,Block,None,4706,6365,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,General Browsing
2026-01-28T20:37:14.793Z,80.165.103.223,https://onion.router/hidden,Allow,None,3294,3605,"Mozilla/5.0 (rv:109.0)",m.chen@tenex.com,Tor Browser
2026-01-28T20:38:02.792Z,114.65.46.30,https://unknown-host.xy/path/to/resource,Allow,None,3740,48098,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Salesforce
2026-01-28T20:38:42.792Z,20.156.70.4,https://update-win32.com/path/to/resource,Allow,None,2694,2609,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Google Drive
2026-01-28T20:39:49.792Z,47.99.80.227,https://update-win32.com/path/to/resource,Allow,None,1514,32670,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Zoom
2026-01-28T20:39:51.792Z,137.190.56.227,https://google.com/path/to/resource,Block,None,783,14445,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Zoom
2026-01-28T20:40:01.792Z,132.80.125.193,https://google.com/path/to/resource,Allow,None,4365,2783,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,General Browsing
2026-01-28T20:42:09.793Z,63.137.239.25,http://update-win32.com/payload.exe,Block,Malware,498,0,"Mozilla/5.0 (Windows NT 10.0)",intern_01@tenex.com,General Browsing
2026-01-28T20:45:51.793Z,11.180.215.109,https://onion.router/hidden,Allow,None,4524,4333,"Mozilla/5.0 (rv:109.0)",m.chen@tenex.com,Tor Browser
2026-01-28T20:47:08.792Z,183.208.0.177,https://facebook.com/path/to/resource,Block,Malware,1288,34475,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Google Drive
2026-01-28T20:47:46.792Z,139.36.255.14,https://github.com/path/to/resource,Block,Cryptomining,4933,40401,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,General Browsing
2026-01-28T20:48:17.793Z,60.51.136.134,http://update-win32.com/payload.exe,Block,Malware,236,0,"Mozilla/5.0 (Windows NT 10.0)",intern_01@tenex.com,General Browsing
2026-01-28T20:49:27.793Z,71.220.23.251,https://update-win32.com/path/to/resource,Allow,None,4858,30980,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Slack
2026-01-28T20:49:49.792Z,132.115.226.4,https://github.com/path/to/resource,Block,Cryptomining,494,25502,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,General Browsing
2026-01-28T20:50:40.792Z,135.65.76.108,https://salesforce.com/path/to/resource,Block,Botnet,1192,49146,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Zoom
2026-01-28T20:52:17.792Z,133.129.68.195,https://google.com/path/to/resource,Allow,None,4221,34631,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,General Browsing
2026-01-28T20:53:09.792Z,183.26.209.52,https://unknown-host.xy/path/to/resource,Allow,None,2377,904,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Dropbox
2026-01-28T20:53:14.792Z,33.237.185.25,https://facebook.com/path/to/resource,Allow,None,4753,20820,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,GitHub
2026-01-28T20:53:38.792Z,192.44.160.79,https://google.com/path/to/resource,Block,Spyware,4265,20287,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Slack
2026-01-28T20:55:54.792Z,186.160.86.213,https://salesforce.com/path/to/resource,Allow,None,1675,25816,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,GitHub
2026-01-28T20:56:02.792Z,15.225.134.175,https://facebook.com/path/to/resource,Allow,None,3159,27032,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Dropbox
2026-01-28T20:57:40.792Z,78.132.72.108,https://google.com/path/to/resource,Allow,None,3084,18161,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Dropbox
2026-01-28T20:58:32.793Z,185.35.34.8,https://github.com/path/to/resource,Block,Spyware,4105,21137,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Google Drive
2026-01-28T21:02:34.792Z,78.67.130.29,https://update-win32.com/path/to/resource,Block,C2 Server,1439,31179,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Zoom
